,Suburb_id,Suburb,Postcode,LGA,City,1st Most Common Venue,2nd Most Common Venue,3rd Most Common Venue,4th Most Common Venue,5th Most Common Venue,6th Most Common Venue,7th Most Common Venue,8th Most Common Venue,9th Most Common Venue,10th Most Common Venue
2284,2284,Carramar,6031,City of Wanneroo,Perth,Golf Course,,,,,,,,,
2285,2285,Casuarina,6167,City of Kwinana,Perth,,,,,,,,,,
2286,2286,Caversham,6055,City of Swan,Perth,Deli / Bodega,Farmers Market,Convenience Store,,,,,,,
2287,2287,Champion Lakes,6111,City of Armadale,Perth,Lake,,,,,,,,,
2288,2288,Chidlow,6556,Shire of Mundaring,Perth,,,,,,,,,,
2289,2289,Churchlands,6018,City of Stirling,Perth,Park,,,,,,,,,
2290,2290,City Beach,6015,Town of Cambridge,Perth,Lingerie Store,,,,,,,,,
2291,2291,Claremont,6010,Town of Claremont,Perth,Café,Bar,Sports Club,Massage Studio,Shopping Mall,Grocery Store,Park,Seafood Restaurant,Gift Shop,Mexican Restaurant
2292,2292,Clarkson,6030,City of Wanneroo,Perth,Park,Playground,,,,,,,,
2293,2293,Cloverdale,6105,City of Belmont,Perth,Liquor Store,Convenience Store,,,,,,,,
2294,2294,Cockburn Central,6164,City of Cockburn,Perth,Recreation Center,Liquor Store,Home Service,,,,,,,
2295,2295,Como,6152,City of South Perth,Perth,Playground,Hookah Bar,Chinese Restaurant,Liquor Store,Flower Shop,,,,,
2296,2296,Connolly,6027,City of Joondalup,Perth,Shopping Mall,Resort,Chinese Restaurant,Australian Restaurant,Café,Golf Course,,,,
2297,2297,Coogee,6166,City of Cockburn,Perth,Campground,Café,,,,,,,,
2298,2298,Coolbellup,6163,City of Cockburn,Perth,Park,Fried Chicken Joint,Shopping Mall,Liquor Store,Grocery Store,,,,,
2299,2299,Coolbinia,6050,City of Stirling,Perth,Moving Target,Thai Restaurant,Playground,,,,,,,
2300,2300,Cooloongup,6168,City of Rockingham,Perth,Fast Food Restaurant,Sandwich Place,Steakhouse,Grocery Store,,,,,,
2301,2301,Cottesloe,6011,Town of Cottesloe,Perth,Train Station,Park,Café,,,,,,,
2302,2302,Craigie,6025,City of Joondalup,Perth,Breakfast Spot,Pharmacy,Grocery Store,Laundromat,,,,,,
2303,2303,Crawley,6009,"City of Subiaco, City of Perth",Perth,Italian Restaurant,Grocery Store,Kebab Restaurant,Café,Dive Bar,,,,,
2304,2304,Cullacabardee,6067,City of Swan,Perth,,,,,,,,,,
2305,2305,Currambine,6028,City of Joondalup,Perth,Park,Home Service,,,,,,,,
2306,2306,Daglish,6008,City of Subiaco,Perth,Park,,,,,,,,,
2307,2307,Dalkeith,6009,City of Nedlands,Perth,Café,Shopping Mall,Grocery Store,Bakery,,,,,,
2308,2308,Darch,6065,City of Wanneroo,Perth,Shopping Mall,Pub,Grocery Store,Café,Asian Restaurant,,,,,
2309,2309,Darling Downs,6122,Shire of Serpentine-Jarrahdale,Perth,Grocery Store,Stables,,,,,,,,
2310,2310,Darlington,6070,Shire of Mundaring,Perth,,,,,,,,,,
2311,2311,Dayton,6055,City of Swan,Perth,Photography Studio,Playground,,,,,,,,
2312,2312,Dianella,6059,"City of Bayswater, City of Stirling",Perth,Restaurant,Thai Restaurant,,,,,,,,
2313,2313,Doubleview,6018,City of Stirling,Perth,Park,Furniture / Home Store,Food & Drink Shop,Sports Club,Café,Pizza Place,,,,
2314,2314,Duncraig,6023,City of Joondalup,Perth,,,,,,,,,,
2315,2315,East Cannington,6107,City of Canning,Perth,,,,,,,,,,
2316,2316,East Fremantle,6158,Town of East Fremantle,Perth,Park,Café,Pizza Place,,,,,,,
2317,2317,East Perth,6004,"City of Perth, City of Vincent",Perth,Café,Park,Asian Restaurant,Racetrack,Convenience Store,Gastropub,Grocery Store,Gym / Fitness Center,Sandwich Place,Pizza Place
2318,2318,East Rockingham,6168,City of Rockingham,Perth,,,,,,,,,,
2319,2319,East Victoria Park,6101,Town of Victoria Park,Perth,Café,Burger Joint,Asian Restaurant,Bar,Malay Restaurant,Ramen Restaurant,Fried Chicken Joint,Mexican Restaurant,Dim Sum Restaurant,Japanese Restaurant
2320,2320,Eden Hill,6054,Town of Bassendean,Perth,Park,,,,,,,,,
2321,2321,Edgewater,6027,City of Joondalup,Perth,Park,Other Repair Shop,,,,,,,,
2322,2322,Eglinton,6034,City of Wanneroo,Perth,,,,,,,,,,
2323,2323,Ellenbrook,6069,City of Swan,Perth,Gym / Fitness Center,Café,Spa,,,,,,,
2324,2324,Embleton,6062,City of Bayswater,Perth,Restaurant,Café,,,,,,,,
2325,2325,Ferndale,6148,City of Canning,Perth,Chinese Restaurant,Park,Pub,Australian Restaurant,,,,,,
2326,2326,Floreat,6014,Town of Cambridge,Perth,Asian Restaurant,Juice Bar,Park,Shopping Mall,Bakery,Clothing Store,Sandwich Place,Café,Burger Joint,Gym
2327,2327,Forrestdale,6112,City of Armadale,Perth,Rest Area,Park,Sports Club,,,,,,,
2328,2328,Forrestfield,6058,City of Kalamunda,Perth,Park,,,,,,,,,
2329,2329,Gidgegannup,6083,City of Swan,Perth,Grocery Store,,,,,,,,,
2330,2330,Girrawheen,6064,City of Wanneroo,Perth,Grocery Store,Pharmacy,Home Service,Asian Restaurant,Bus Stop,,,,,
2331,2331,Glen Forrest,6071,Shire of Mundaring,Perth,Café,,,,,,,,,
2332,2332,Glendalough,6016,City of Stirling,Perth,Bakery,Sandwich Place,Grocery Store,Pharmacy,Pizza Place,,,,,
2333,2333,Gnangara,6077,City of Wanneroo,Perth,Home Service,,,,,,,,,
2334,2334,Golden Bay,6174,City of Rockingham,Perth,,,,,,,,,,
2335,2335,Gooseberry Hill,6076,City of Kalamunda,Perth,Spa,Pet Store,Café,Pizza Place,,,,,,
2336,2336,Gosnells,6110,City of Gosnells,Perth,,,,,,,,,,
2337,2337,Greenmount,6056,Shire of Mundaring,Perth,Scenic Lookout,Theater,,,,,,,,
2338,2338,Greenwood,6024,City of Joondalup,Perth,Flower Shop,Australian Restaurant,,,,,,,,
2339,2339,Guildford,6055,City of Swan,Perth,Café,Pub,Tapas Restaurant,Tourist Information Center,Park,Bakery,Gourmet Shop,Thai Restaurant,Beer Garden,Australian Restaurant
2340,2340,Gwelup,6018,City of Stirling,Perth,,,,,,,,,,
2341,2341,Hacketts Gully,6076,City of Kalamunda,Perth,,,,,,,,,,
2342,2342,Hamersley,6022,City of Stirling,Perth,,,,,,,,,,
2343,2343,Hamilton Hill,6163,City of Cockburn,Perth,Theater,Radio Station,Auto Workshop,,,,,,,
2344,2344,Hammond Park,6164,City of Cockburn,Perth,Park,,,,,,,,,
2345,2345,Harrisdale,6112,City of Armadale,Perth,Construction & Landscaping,Home Service,,,,,,,,
2346,2346,Haynes,6112,City of Armadale,Perth,Pet Store,,,,,,,,,
2347,2347,Hazelmere,6055,City of Swan,Perth,Flower Shop,,,,,,,,,
2348,2348,Heathridge,6027,City of Joondalup,Perth,Shopping Mall,Italian Restaurant,Grocery Store,Pizza Place,,,,,,
2349,2349,Helena Valley,6056,Shire of Mundaring,Perth,,,,,,,,,,
2350,2350,Henley Brook,6055,City of Swan,Perth,,,,,,,,,,
2351,2351,Herne Hill,6056,City of Swan,Perth,Café,Diner,,,,,,,,
2352,2352,High Wycombe,6057,City of Kalamunda,Perth,Fast Food Restaurant,Supermarket,Pizza Place,Grocery Store,Liquor Store,Café,Sandwich Place,Shopping Mall,Restaurant,
2353,2353,Highgate,6003,City of Vincent,Perth,Bakery,Café,Mexican Restaurant,Indian Restaurant,Hostel,Fast Food Restaurant,BBQ Joint,Eastern European Restaurant,Beer Garden,Vegetarian / Vegan Restaurant
2354,2354,Hilbert,6112,City of Armadale,Perth,,,,,,,,,,
2355,2355,Hillarys,6025,City of Joondalup,Perth,Shopping Mall,Supermarket,Restaurant,Bakery,,,,,,
2356,2356,Hillman,6168,City of Rockingham,Perth,Park,,,,,,,,,
2357,2357,Hilton,6163,City of Fremantle,Perth,Gym / Fitness Center,Soccer Field,Café,,,,,,,
2358,2358,Hocking,6065,City of Wanneroo,Perth,Supermarket,Café,,,,,,,,
2359,2359,Hope Valley,6165,City of Kwinana,Perth,,,,,,,,,,
2360,2360,Hopeland,6125,Shire of Serpentine-Jarrahdale,Perth,,,,,,,,,,
2361,2361,Hovea,6071,Shire of Mundaring,Perth,,,,,,,,,,
2362,2362,Huntingdale,6110,City of Gosnells,Perth,,,,,,,,,,
2363,2363,Iluka,6028,City of Joondalup,Perth,Park,Photography Studio,,,,,,,,
2364,2364,Inglewood,6052,City of Stirling,Perth,Café,Supermarket,Italian Restaurant,Liquor Store,Food Truck,Pharmacy,,,,
2365,2365,Innaloo,6018,City of Stirling,Perth,Park,Photography Studio,,,,,,,,
2366,2366,Jandabup,6077,City of Wanneroo,Perth,,,,,,,,,,
2367,2367,Jandakot,6164,City of Cockburn,Perth,Golf Course,Shopping Mall,Australian Restaurant,Asian Restaurant,,,,,,
2368,2368,Jane Brook,6056,City of Swan,Perth,,,,,,,,,,
2369,2369,Jarrahdale,6124,Shire of Serpentine-Jarrahdale,Perth,,,,,,,,,,
2370,2370,Jindalee,6036,City of Wanneroo,Perth,Gym / Fitness Center,Fast Food Restaurant,Pizza Place,Portuguese Restaurant,,,,,,
2371,2371,Jolimont,6014,"City of Subiaco, Town of Cambridge",Perth,Dance Studio,Park,Gym,Fast Food Restaurant,Café,,,,,
2372,2372,Joondanna,6060,City of Stirling,Perth,Fast Food Restaurant,Pizza Place,Supermarket,Shopping Mall,Sandwich Place,Bar,Gym / Fitness Center,Lebanese Restaurant,Café,Bakery
2373,2373,Kalamunda,6076,City of Kalamunda,Perth,Shopping Mall,Tea Room,Supermarket,Pub,Grocery Store,Café,Farmers Market,Tapas Restaurant,,
2374,2374,Kallaroo,6025,City of Joondalup,Perth,Liquor Store,Hotel,,,,,,,,
2375,2375,Karawara,6152,City of South Perth,Perth,Farmers Market,Fast Food Restaurant,Thai Restaurant,Bus Station,,,,,,
2376,2376,Kardinya,6163,City of Melville,Perth,Fast Food Restaurant,Café,Bakery,Spa,Bar,Grocery Store,Chinese Restaurant,Liquor Store,Middle Eastern Restaurant,Vegetarian / Vegan Restaurant
2377,2377,Karnup,6176,City of Rockingham,Perth,,,,,,,,,,
2378,2378,Karragullen,6111,City of Armadale,Perth,,,,,,,,,,
2379,2379,Karrinyup,6018,City of Stirling,Perth,Bus Station,,,,,,,,,
2380,2380,Kelmscott,6111,City of Armadale,Perth,Fast Food Restaurant,Pizza Place,Grocery Store,Diner,Train Station,Supermarket,Liquor Store,Café,Sandwich Place,Shopping Mall
2381,2381,Kensington,6151,City of South Perth,Perth,Café,Playground,,,,,,,,
2382,2382,Kenwick,6107,City of Gosnells,Perth,Indonesian Restaurant,Supermarket,Chinese Restaurant,Liquor Store,Seafood Restaurant,Pharmacy,,,,
2383,2383,Keralup,6182,"City of Rockingham, Shire of Murray",Perth,,,,,,,,,,
2384,2384,Kewdale,6105,City of Belmont,Perth,Sandwich Place,Cosmetics Shop,Pub,Café,,,,,,
2385,2385,Keysbrook,6126,Shire of Serpentine-Jarrahdale,Perth,,,,,,,,,,
2386,2386,Kiara,6054,City of Swan,Perth,Gym / Fitness Center,Chinese Restaurant,Public Art,Grocery Store,Food Court,,,,,
2387,2387,Kingsley,6026,City of Joondalup,Perth,Malay Restaurant,Electronics Store,Café,,,,,,,
2388,2388,Kinross,6028,City of Joondalup,Perth,Bakery,Skate Park,Liquor Store,Grocery Store,Pharmacy,Fast Food Restaurant,Shopping Mall,,,
2389,2389,Koondoola,6064,City of Wanneroo,Perth,Pub,Shopping Mall,Park,Grocery Store,Fast Food Restaurant,Vietnamese Restaurant,Home Service,,,
2390,2390,Koongamia,6056,City of Swan,Perth,Bar,Australian Restaurant,,,,,,,,
2391,2391,Landsdale,6065,City of Wanneroo,Perth,Bakery,Park,Grocery Store,Café,,,,,,
2392,2392,Langford,6147,City of Gosnells,Perth,,,,,,,,,,
2393,2393,Lathlain,6100,Town of Victoria Park,Perth,Café,Bakery,Soccer Field,Halal Restaurant,Donut Shop,Indian Restaurant,Malay Restaurant,,,
2394,2394,Leda,6170,City of Kwinana,Perth,,,,,,,,,,
2395,2395,Leederville,6007,City of Vincent,Perth,Café,Beer Store,Gourmet Shop,Asian Restaurant,Pizza Place,Wine Bar,Indie Movie Theater,,,
2396,2396,Lesmurdie,6076,City of Kalamunda,Perth,Gas Station,Scenic Lookout,,,,,,,,
2397,2397,Lockridge,6054,City of Swan,Perth,Park,,,,,,,,,
2398,2398,Lynwood,6147,City of Canning,Perth,Soccer Field,,,,,,,,,
2399,2399,Maddington,6109,City of Gosnells,Perth,Train Station,Bakery,Liquor Store,Fast Food Restaurant,Sandwich Place,,,,,
2400,2400,Madeley,6065,City of Wanneroo,Perth,Playground,Soccer Field,Food Court,,,,,,,
2401,2401,Mahogany Creek,6072,Shire of Mundaring,Perth,,,,,,,,,,
2402,2402,Maida Vale,6057,City of Kalamunda,Perth,Gas Station,Soccer Field,Australian Restaurant,,,,,,,
2403,2403,Manning,6152,City of South Perth,Perth,Malay Restaurant,Chinese Restaurant,Liquor Store,Gas Station,Grocery Store,Seafood Restaurant,Café,,,
2404,2404,Marangaroo,6064,City of Wanneroo,Perth,Park,Hobby Shop,Vietnamese Restaurant,Fish & Chips Shop,,,,,,
2405,2405,Mardella,6125,Shire of Serpentine-Jarrahdale,Perth,,,,,,,,,,
2406,2406,Mariginiup,6078,City of Wanneroo,Perth,,,,,,,,,,
2407,2407,Marmion,6020,City of Joondalup,Perth,Miscellaneous Shop,Park,Liquor Store,Grocery Store,Beach,Thai Restaurant,,,,
2408,2408,Martin,6111,City of Gosnells,Perth,,,,,,,,,,
2409,2409,Maylands,6051,City of Bayswater,Perth,Lake,Park,Thrift / Vintage Store,Golf Course,,,,,,
2410,2410,Medina,6167,City of Kwinana,Perth,Indian Restaurant,IT Services,Grocery Store,Pub,,,,,,
2411,2411,Melville,6156,City of Melville,Perth,Café,Liquor Store,Grocery Store,Fish & Chips Shop,,,,,,
2412,2412,Menora,6050,City of Stirling,Perth,Pizza Place,Dance Studio,Bus Station,Deli / Bodega,Café,Tennis Court,,,,
2413,2413,Merriwa,6030,City of Wanneroo,Perth,Shopping Mall,Bakery,Liquor Store,Pharmacy,,,,,,
2414,2414,Middle Swan,6056,City of Swan,Perth,Restaurant,,,,,,,,,
2415,2415,Midland,6056,City of Swan,Perth,Electronics Store,Juice Bar,Sandwich Place,Café,Shopping Mall,Arts & Crafts Store,Big Box Store,Mexican Restaurant,Sporting Goods Shop,Video Game Store
2416,2416,Midvale,6056,"City of Swan, Shire of Mundaring",Perth,Performing Arts Venue,Gas Station,Basketball Court,Convenience Store,Fast Food Restaurant,,,,,
2417,2417,Millendon,6056,City of Swan,Perth,,,,,,,,,,
2418,2418,Mindarie,6030,City of Wanneroo,Perth,Business Service,Café,Harbor / Marina,Brewery,Ice Cream Shop,Pub,,,,
2419,2419,Mirrabooka,6061,City of Stirling,Perth,Multiplex,Food Court,Asian Restaurant,,,,,,,
2420,2420,Morley,6062,City of Bayswater,Perth,Pharmacy,Bike Rental / Bike Share,,,,,,,,
2421,2421,Mosman Park,6012,Town of Mosman Park,Perth,Theater,Indie Movie Theater,Park,Soccer Field,Café,,,,,
2422,2422,Mount Claremont,6010,"City of Nedlands, Town of Cambridge",Perth,Adult Boutique,,,,,,,,,
2423,2423,Mount Hawthorn,6016,City of Vincent,Perth,Café,Supermarket,Jazz Club,Bakery,Grocery Store,Asian Restaurant,Pizza Place,Restaurant,Shopping Mall,Wine Bar
2424,2424,Mount Helena,6082,Shire of Mundaring,Perth,Grocery Store,Pub,Home Service,,,,,,,
2425,2425,Mount Lawley,6050,"City of Stirling, City of Bayswater, City of Vincent",Perth,Café,Ice Cream Shop,Sushi Restaurant,Mexican Restaurant,Clothing Store,Sandwich Place,Bakery,Grocery Store,Shoe Store,Pub
2426,2426,Mount Nasura,6112,City of Armadale,Perth,Beach,,,,,,,,,
2427,2427,Mount Pleasant,6153,City of Melville,Perth,Park,Campground,Beach,,,,,,,
2428,2428,Mount Richon,6112,City of Armadale,Perth,Business Service,,,,,,,,,
2429,2429,Mullaloo,6027,City of Joondalup,Perth,Grocery Store,Seafood Restaurant,Sports Club,,,,,,,
2430,2430,Mundaring,6073,Shire of Mundaring,Perth,,,,,,,,,,
2431,2431,Mundijong,6123,Shire of Serpentine-Jarrahdale,Perth,Park,Australian Restaurant,Grocery Store,,,,,,,
2432,2432,Munster,6166,City of Cockburn,Perth,Park,,,,,,,,,
2433,2433,Murdoch,6150,City of Melville,Perth,Café,Sandwich Place,Food & Drink Shop,,,,,,,
2434,2434,Myaree,6154,City of Melville,Perth,Shopping Mall,German Restaurant,Grocery Store,Gourmet Shop,Flower Shop,Pharmacy,Electronics Store,Music Store,Gift Shop,
2435,2435,Nedlands,6009,City of Nedlands,Perth,Spa,Park,Hobby Shop,Pharmacy,Electronics Store,Pub,Grocery Store,Indian Restaurant,Indie Movie Theater,Fish & Chips Shop
2436,2436,Neerabup,6031,City of Wanneroo,Perth,,,,,,,,,,
2437,2437,Nollamara,6061,City of Stirling,Perth,Playground,,,,,,,,,
2438,2438,Noranda,6062,City of Bayswater,Perth,Supermarket,Fast Food Restaurant,Café,Gas Station,Bakery,Liquor Store,Sandwich Place,Video Store,Shopping Mall,Stationery Store
2439,2439,North Beach,6020,City of Stirling,Perth,Shopping Mall,Liquor Store,Grocery Store,Seafood Restaurant,,,,,,
2440,2440,North Fremantle,6159,City of Fremantle,Perth,Café,Beach,Pub,Gastropub,Burger Joint,Wine Shop,Wine Bar,Rock Club,Restaurant,
2441,2441,North Lake,6163,City of Cockburn,Perth,Lake,,,,,,,,,
2442,2442,North Perth,6006,City of Vincent,Perth,Indian Restaurant,Café,Bar,Deli / Bodega,Asian Restaurant,Nightclub,Burger Joint,Gas Station,Spa,Fast Food Restaurant
2443,2443,Northbridge,6003,City of Perth,Perth,Café,Korean Restaurant,Pizza Place,Flower Shop,Gym,Gym / Fitness Center,Bakery,Beer Garden,Cocktail Bar,Vegetarian / Vegan Restaurant
2444,2444,Nowergup,6032,City of Wanneroo,Perth,,,,,,,,,,
2445,2445,Oakford,6121,Shire of Serpentine-Jarrahdale,Perth,Liquor Store,,,,,,,,,
2446,2446,Ocean Reef,6027,City of Joondalup,Perth,Music Venue,Restaurant,Park,Harbor / Marina,,,,,,
2447,2447,Oldbury,6121,Shire of Serpentine-Jarrahdale,Perth,,,,,,,,,,
2448,2448,Orange Grove,6109,City of Gosnells,Perth,,,,,,,,,,
2449,2449,Orelia,6167,City of Kwinana,Perth,Chinese Restaurant,,,,,,,,,
2450,2450,Osborne Park,6017,City of Stirling,Perth,Music Venue,Park,,,,,,,,
2451,2451,Padbury,6025,City of Joondalup,Perth,,,,,,,,,,
2452,2452,Palmyra,6157,City of Melville,Perth,Bus Station,Park,Japanese Restaurant,Farmers Market,Café,,,,,
2453,2453,Parkerville,6081,Shire of Mundaring,Perth,Pub,Fish & Chips Shop,,,,,,,,
2454,2454,Parkwood,6147,City of Canning,Perth,Locksmith,Japanese Restaurant,Park,,,,,,,
2455,2455,Parmelia,6167,City of Kwinana,Perth,Deli / Bodega,,,,,,,,,
2456,2456,Paulls Valley,6076,City of Kalamunda,Perth,,,,,,,,,,
2457,2457,Pearsall,6065,City of Wanneroo,Perth,Liquor Store,Seafood Restaurant,Pizza Place,Home Service,,,,,,
2458,2458,Peppermint Grove,6011,Shire of Peppermint Grove,Perth,Shopping Mall,Cosmetics Shop,Electronics Store,Liquor Store,Grocery Store,Café,Pub,Supermarket,Bakery,
2459,2459,Peron,6169,City of Rockingham,Perth,Harbor / Marina,Argentinian Restaurant,,,,,,,,
2460,2460,Piara Waters,6112,City of Armadale,Perth,Fast Food Restaurant,,,,,,,,,
2461,2461,Pickering Brook,6076,City of Kalamunda,Perth,,,,,,,,,,
2462,2462,Piesse Brook,6076,City of Kalamunda,Perth,,,,,,,,,,
2463,2463,Port Kennedy,6172,City of Rockingham,Perth,Fast Food Restaurant,Food Service,,,,,,,,
2464,2464,Queens Park,6107,City of Canning,Perth,Theater,Train Station,Fish & Chips Shop,,,,,,,
2465,2465,Quinns Rocks,6030,City of Wanneroo,Perth,Dog Run,Home Service,,,,,,,,
2466,2466,Red Hill,6056,City of Swan,Perth,,,,,,,,,,
2467,2467,Redcliffe,6104,City of Belmont,Perth,Sandwich Place,Chocolate Shop,Bubble Tea Shop,Outlet Store,Home Service,,,,,
2468,2468,Reservoir,6076,City of Kalamunda,Perth,,,,,,,,,,
2469,2469,Ridgewood,6030,City of Wanneroo,Perth,Entertainment Service,IT Services,Bakery,,,,,,,
2470,2470,Riverton,6148,City of Canning,Perth,,,,,,,,,,
2471,2471,Rivervale,6103,City of Belmont,Perth,,,,,,,,,,
2472,2472,Rockingham,6168,City of Rockingham,Perth,Bowling Alley,Gym,Deli / Bodega,Chinese Restaurant,Electronics Store,Seafood Restaurant,Hotel,Café,,
2473,2473,Roleystone,6111,City of Armadale,Perth,Breakfast Spot,Café,,,,,,,,
2474,2474,Rossmoyne,6148,City of Canning,Perth,Bowling Green,Chinese Restaurant,Grocery Store,Pizza Place,Café,,,,,
2475,2475,Safety Bay,6169,City of Rockingham,Perth,Park,Beach,,,,,,,,
2476,2476,Salter Point,6152,City of South Perth,Perth,Playground,,,,,,,,,
2477,2477,Samson,6163,City of Fremantle,Perth,Park,Bridal Shop,Basketball Court,,,,,,,
2478,2478,Sawyers Valley,6074,Shire of Mundaring,Perth,,,,,,,,,,
2479,2479,Scarborough,6019,City of Stirling,Perth,Café,Bakery,Grocery Store,Seafood Restaurant,Pizza Place,,,,,
2480,2480,Secret Harbour,6173,City of Rockingham,Perth,Fast Food Restaurant,Department Store,,,,,,,,
2481,2481,Serpentine,6125,Shire of Serpentine-Jarrahdale,Perth,Train Station,Park,Pub,,,,,,,
2482,2482,Seville Grove,6112,City of Armadale,Perth,Photography Studio,,,,,,,,,
2483,2483,Shelley,6148,City of Canning,Perth,Restaurant,Athletics & Sports,Café,,,,,,,
2484,2484,Shenton Park,6008,"City of Subiaco, City of Nedlands",Perth,Dog Run,Auto Garage,Train Station,,,,,,,
2485,2485,Shoalwater,6169,City of Rockingham,Perth,Gym,Snack Place,Electronics Store,Pharmacy,Grocery Store,Café,,,,
2486,2486,Sinagra,6065,City of Wanneroo,Perth,,,,,,,,,,
2487,2487,Singleton,6175,City of Rockingham,Perth,Park,Electronics Store,Athletics & Sports,,,,,,,
2488,2488,Sorrento,6020,City of Joondalup,Perth,Deli / Bodega,Park,,,,,,,,
2489,2489,South Fremantle,6162,City of Fremantle,Perth,Café,Bakery,Gastropub,Thai Restaurant,Italian Restaurant,Food & Drink Shop,Pub,,,
2490,2490,South Guildford,6055,City of Swan,Perth,Chinese Restaurant,Diner,Sports Club,,,,,,,
2491,2491,South Lake,6164,City of Cockburn,Perth,Park,Lake,Restaurant,,,,,,,
2492,2492,South Perth,6151,City of South Perth,Perth,Café,Supermarket,Gym / Fitness Center,Tennis Court,Bakery,,,,,
2493,2493,Southern River,6110,City of Gosnells,Perth,,,,,,,,,,
2494,2494,Spearwood,6163,City of Cockburn,Perth,Soccer Field,Video Game Store,,,,,,,,
2495,2495,St James,6102,Town of Victoria Park,Perth,Furniture / Home Store,Fast Food Restaurant,Electronics Store,Pharmacy,Food Court,Photography Studio,Grocery Store,Café,Asian Restaurant,
2496,2496,Stirling,6021,City of Stirling,Perth,Farmers Market,Fast Food Restaurant,Café,Sandwich Place,,,,,,
2497,2497,Stoneville,6081,Shire of Mundaring,Perth,Liquor Store,,,,,,,,,
2498,2498,Stratton,6056,City of Swan,Perth,Shopping Mall,Chinese Restaurant,Department Store,Fast Food Restaurant,,,,,,
2499,2499,Subiaco,6008,City of Subiaco,Perth,Café,Supermarket,Pizza Place,Asian Restaurant,Burger Joint,Japanese Restaurant,Fried Chicken Joint,Brazilian Restaurant,Bar,Liquor Store
2500,2500,Success,6164,City of Cockburn,Perth,Bus Station,Park,,,,,,,,
2501,2501,Swan View,6056,"Shire of Mundaring, City of Swan",Perth,Massage Studio,Park,Theater,,,,,,,
2502,2502,Swanbourne,6010,City of Nedlands,Perth,,,,,,,,,,
